188.457	0.32	0.23	1.99	2.17	1.29
188.458	0.32	0.61	2.57	2.33	1.43
188.459	0.32	1.12	3.04	2.48	1.59
188.46	0.32	1.72	3.36	2.62	1.77
188.461	0.32	2.36	3.5	2.73	1.93
188.462	0.32	3	3.44	2.82	2.06
188.463	0.32	3.57	3.17	2.87	2.15
188.464	0.32	4.04	2.7	2.89	2.19
188.465	0.32	4.37	2.07	2.88	2.18
188.466	0.32	4.53	1.29	2.83	2.1
188.467	0.32	4.5	0.4	2.74	1.98
188.468	0.32	4.26	-0.55	2.62	1.8
188.469	0.31	3.83	-1.51	2.45	1.58
188.47	0.31	3.23	-2.43	2.24	1.35
188.471	0.31	2.48	-3.27	2	1.1
188.472	0.31	1.61	-3.99	1.71	0.86
188.473	0.31	0.67	-4.56	1.38	0.63
188.474	0.31	-0.28	-4.97	1.01	0.43
188.475	0.31	-1.21	-5.19	0.61	0.26
188.476	0.31	-2.07	-5.25	0.18	0.13
188.477	0.31	-2.83	-5.13	-0.26	0.02
188.478	0.31	-3.44	-4.88	-0.72	-0.06
188.479	0.31	-3.89	-4.5	-1.16	-0.12
188.48	0.31	-4.16	-4.05	-1.59	-0.18
188.481	0.31	-4.25	-3.54	-1.99	-0.25
188.482	0.32	-4.18	-3.02	-2.34	-0.34
188.483	0.32	-3.94	-2.51	-2.62	-0.47
188.484	0.32	-3.57	-2.05	-2.83	-0.64
188.485	0.32	-3.11	-1.65	-2.96	-0.86
188.486	0.32	-2.58	-1.33	-2.99	-1.13
188.487	0.32	-2.02	-1.1	-2.94	-1.44
188.488	0.32	-1.47	-0.96	-2.8	-1.79
188.489	0.32	-0.95	-0.9	-2.58	-2.16
188.49	0.32	-0.5	-0.93	-2.29	-2.52
188.491	0.32	-0.14	-1.01	-1.97	-2.87
188.492	0.32	0.11	-1.15	-1.62	-3.17
188.493	0.32	0.25	-1.31	-1.27	-3.41
188.494	0.32	0.28	-1.49	-0.94	-3.56
188.495	0.32	0.21	-1.66	-0.66	-3.6
188.496	0.31	0.05	-1.82	-0.44	-3.54
188.497	0.31	-0.19	-1.95	-0.3	-3.37
188.498	0.31	-0.48	-2.04	-0.26	-3.08
188.499	0.31	-0.8	-2.1	-0.31	-2.7
188.5	0.31	-1.13	-2.1	-0.45	-2.23
188.501	0.3	-1.44	-2.07	-0.68	-1.71
188.502	0.3	-1.71	-1.99	-0.97	-1.17
188.503	0.3	-1.94	-1.87	-1.31	-0.62
188.504	0.3	-2.11	-1.72	-1.68	-0.1
188.505	0.3	-2.22	-1.55	-2.04	0.35
188.506	0.3	-2.26	-1.36	-2.37	0.73
188.507	0.3	-2.24	-1.16	-2.65	1.01
188.508	0.3	-2.16	-0.95	-2.86	1.18
188.509	0.3	-2.05	-0.76	-2.97	1.24
188.51	0.31	-1.92	-0.58	-2.97	1.19
188.511	0.31	-1.77	-0.42	-2.87	1.06
188.512	0.31	-1.63	-0.29	-2.67	0.86
188.513	0.31	-1.51	-0.2	-2.36	0.61
188.514	0.31	-1.43	-0.16	-1.99	0.35
188.515	0.31	-1.4	-0.16	-1.55	0.09
188.516	0.31	-1.43	-0.22	-1.09	-0.13
188.517	0.31	-1.51	-0.33	-0.62	-0.28
188.518	0.31	-1.66	-0.48	-0.17	-0.37
188.519	0.31	-1.87	-0.68	0.22	-0.37
188.52	0.3	-2.12	-0.91	0.54	-0.29
188.521	0.3	-2.43	-1.17	0.77	-0.13
188.522	0.3	-2.76	-1.44	0.9	0.09
188.523	0.29	-3.11	-1.71	0.92	0.35
188.524	0.29	-3.45	-1.96	0.84	0.64
188.525	0.29	-3.78	-2.17	0.66	0.91
188.526	0.28	-4.08	-2.33	0.4	1.15
188.527	0.28	-4.32	-2.43	0.07	1.33
188.528	0.28	-4.5	-2.45	-0.3	1.42
188.529	0.28	-4.59	-2.39	-0.68	1.42
188.53	0.28	-4.6	-2.25	-1.07	1.32
188.531	0.28	-4.51	-2.02	-1.42	1.11
188.532	0.29	-4.33	-1.73	-1.73	0.81
188.533	0.29	-4.05	-1.37	-1.98	0.41
188.534	0.29	-3.68	-0.96	-2.16	-0.05
188.535	0.3	-3.23	-0.53	-2.26	-0.55
188.536	0.3	-2.71	-0.09	-2.29	-1.07
188.537	0.3	-2.13	0.33	-2.25	-1.58
188.538	0.3	-1.53	0.71	-2.14	-2.07
188.539	0.3	-0.91	1.04	-1.98	-2.52
188.54	0.3	-0.31	1.29	-1.78	-2.9
188.541	0.3	0.27	1.45	-1.57	-3.22
188.542	0.3	0.78	1.52	-1.34	-3.47
188.543	0.3	1.22	1.49	-1.12	-3.65
188.544	0.3	1.56	1.36	-0.92	-3.78
188.545	0.3	1.79	1.14	-0.75	-3.86
188.546	0.29	1.91	0.85	-0.61	-3.92
188.547	0.29	1.91	0.5	-0.5	-3.96
188.548	0.29	1.78	0.11	-0.44	-4
188.549	0.29	1.54	-0.32	-0.41	-4.04
188.55	0.29	1.2	-0.75	-0.41	-4.1
188.551	0.29	0.77	-1.17	-0.45	-4.16
188.552	0.29	0.27	-1.56	-0.5	-4.24
188.553	0.29	-0.26	-1.92	-0.58	-4.3
188.554	0.29	-0.81	-2.23	-0.66	-4.34
188.555	0.29	-1.34	-2.49	-0.75	-4.35
188.556	0.29	-1.84	-2.71	-0.85	-4.31
188.557	0.3	-2.27	-2.87	-0.94	-4.2
188.558	0.3	-2.61	-2.99	-1.03	-4
188.559	0.3	-2.85	-3.06	-1.12	-3.71
188.56	0.3	-2.97	-3.11	-1.19	-3.32
188.561	0.3	-2.97	-3.13	-1.26	-2.84
188.562	0.3	-2.84	-3.14	-1.31	-2.28
188.563	0.3	-2.59	-3.12	-1.34	-1.64
188.564	0.3	-2.22	-3.09	-1.35	-0.96
188.565	0.3	-1.76	-3.04	-1.33	-0.27
188.566	0.3	-1.22	-2.97	-1.29	0.42
188.567	0.3	-0.62	-2.87	-1.22	1.08
188.568	0.29	0.02	-2.73	-1.12	1.66
188.569	0.29	0.67	-2.54	-0.98	2.16
188.57	0.29	1.32	-2.29	-0.8	2.54
188.571	0.29	1.93	-1.98	-0.59	2.81
188.572	0.29	2.49	-1.59	-0.36	2.96
188.573	0.29	2.98	-1.14	-0.09	2.98
188.574	0.29	3.4	-0.61	0.18	2.89
188.575	0.29	3.73	-0.01	0.46	2.7
188.576	0.29	3.97	0.64	0.74	2.44
188.577	0.3	4.13	1.33	1	2.13
188.578	0.3	4.2	2.03	1.22	1.8
188.579	0.3	4.18	2.73	1.41	1.47
188.58	0.3	4.09	3.39	1.54	1.16
188.581	0.3	3.95	3.99	1.62	0.89
188.582	0.3	3.75	4.51	1.63	0.68
188.583	0.3	3.51	4.91	1.59	0.54
188.584	0.3	3.23	5.18	1.47	0.47
188.585	0.3	2.94	5.3	1.3	0.45
188.586	0.3	2.64	5.27	1.08	0.5
188.587	0.3	2.34	5.09	0.83	0.59
188.588	0.3	2.05	4.76	0.56	0.72
188.589	0.3	1.77	4.3	0.28	0.86
188.59	0.29	1.51	3.73	0.01	1.01
188.591	0.29	1.27	3.09	-0.23	1.15
188.592	0.29	1.07	2.41	-0.43	1.28
188.593	0.29	0.89	1.72	-0.57	1.4
188.594	0.29	0.75	1.07	-0.65	1.49
188.595	0.29	0.64	0.5	-0.65	1.57
188.596	0.29	0.56	0.03	-0.59	1.63
188.597	0.29	0.52	-0.3	-0.45	1.69
188.598	0.29	0.51	-0.48	-0.25	1.76
188.599	0.29	0.52	-0.48	0.01	1.84
188.6	0.29	0.56	-0.32	0.31	1.95
188.601	0.29	0.62	0	0.64	2.08
188.602	0.29	0.69	0.46	0.98	2.25
188.603	0.29	0.78	1.03	1.32	2.46
188.604	0.29	0.87	1.67	1.64	2.7
188.605	0.29	0.96	2.34	1.92	2.96
188.606	0.29	1.05	3.01	2.16	3.25
188.607	0.29	1.13	3.62	2.33	3.55
188.608	0.29	1.22	4.13	2.44	3.85
188.609	0.29	1.3	4.5	2.48	4.15
188.61	0.29	1.39	4.71	2.46	4.43
188.611	0.29	1.49	4.74	2.37	4.69
188.612	0.29	1.61	4.57	2.23	4.92
188.613	0.29	1.75	4.22	2.05	5.12
188.614	0.29	1.93	3.69	1.84	5.29
188.615	0.29	2.14	3.02	1.62	5.42
188.616	0.29	2.39	2.24	1.41	5.53
188.617	0.29	2.69	1.38	1.23	5.6
188.618	0.29	3.03	0.5	1.09	5.65
188.619	0.29	3.41	-0.35	1	5.68
188.62	0.29	3.82	-1.14	0.99	5.68
188.621	0.29	4.24	-1.82	1.04	5.66
188.622	0.29	4.67	-2.35	1.17	5.62
188.623	0.29	5.08	-2.71	1.38	5.55
188.624	0.29	5.46	-2.88	1.66	5.44
188.625	0.29	5.78	-2.86	1.99	5.3
188.626	0.29	6.03	-2.67	2.37	5.12
188.627	0.29	6.19	-2.31	2.76	4.9
188.628	0.29	6.26	-1.82	3.16	4.63
188.629	0.29	6.21	-1.24	3.53	4.32
188.63	0.29	6.06	-0.59	3.86	3.97
188.631	0.29	5.81	0.07	4.12	3.59
188.632	0.29	5.47	0.7	4.3	3.19
188.633	0.29	5.06	1.28	4.37	2.79
188.634	0.29	4.6	1.77	4.32	2.4
188.635	0.29	4.12	2.14	4.16	2.03
188.636	0.29	3.63	2.39	3.89	1.72
188.637	0.29	3.18	2.52	3.51	1.46
188.638	0.29	2.78	2.53	3.04	1.27
188.639	0.29	2.45	2.44	2.5	1.18
188.64	0.29	2.22	2.28	1.92	1.17
188.641	0.29	2.08	2.07	1.32	1.25
188.642	0.29	2.04	1.84	0.73	1.41
188.643	0.29	2.11	1.62	0.18	1.63
188.644	0.29	2.26	1.45	-0.3	1.9
188.645	0.29	2.49	1.35	-0.7	2.21
188.646	0.29	2.77	1.34	-0.99	2.51
188.647	0.29	3.07	1.42	-1.17	2.78
188.648	0.29	3.38	1.61	-1.23	3.01
188.649	0.29	3.68	1.88	-1.18	3.16
188.65	0.29	3.94	2.23	-1.04	3.21
188.651	0.29	4.15	2.64	-0.81	3.16
188.652	0.29	4.31	3.09	-0.53	2.98
188.653	0.29	4.4	3.54	-0.22	2.69
188.654	0.29	4.43	3.95	0.09	2.3
188.655	0.29	4.42	4.31	0.38	1.81
188.656	0.29	4.38	4.6	0.61	1.24
188.657	0.29	4.31	4.79	0.76	0.63
188.658	0.29	4.23	4.88	0.82	0.01
188.659	0.29	4.16	4.84	0.79	-0.6
188.66	0.29	4.11	4.7	0.65	-1.15
188.661	0.29	4.08	4.47	0.43	-1.62
188.662	0.29	4.09	4.15	0.12	-1.99
188.663	0.29	4.11	3.77	-0.25	-2.22
188.664	0.29	4.14	3.35	-0.66	-2.31
188.665	0.29	4.17	2.92	-1.07	-2.26
188.666	0.29	4.19	2.49	-1.47	-2.05
188.667	0.29	4.16	2.1	-1.83	-1.72
188.668	0.29	4.07	1.75	-2.12	-1.26
188.669	0.29	3.9	1.46	-2.33	-0.72
188.67	0.29	3.64	1.23	-2.44	-0.11
188.671	0.29	3.28	1.07	-2.45	0.53
188.672	0.29	2.83	0.96	-2.37	1.16
188.673	0.29	2.28	0.89	-2.19	1.76
188.674	0.29	1.66	0.86	-1.94	2.29
188.675	0.29	0.99	0.84	-1.63	2.73
188.676	0.29	0.31	0.82	-1.28	3.05
188.677	0.29	-0.36	0.79	-0.92	3.25
188.678	0.29	-0.99	0.72	-0.56	3.32
188.679	0.29	-1.54	0.62	-0.22	3.25
188.68	0.29	-1.98	0.48	0.08	3.07
188.681	0.29	-2.29	0.3	0.34	2.79
188.682	0.29	-2.47	0.09	0.54	2.42
188.683	0.29	-2.5	-0.16	0.69	2
188.684	0.29	-2.4	-0.41	0.79	1.54
188.685	0.29	-2.19	-0.67	0.86	1.08
188.686	0.29	-1.89	-0.91	0.9	0.65
188.687	0.29	-1.54	-1.13	0.93	0.26
188.688	0.29	-1.18	-1.31	0.95	-0.06
188.689	0.29	-0.83	-1.44	0.98	-0.31
188.69	0.29	-0.54	-1.52	1.02	-0.47
188.691	0.29	-0.33	-1.55	1.08	-0.54
188.692	0.29	-0.23	-1.52	1.15	-0.54
188.693	0.29	-0.24	-1.45	1.22	-0.46
188.694	0.29	-0.35	-1.34	1.28	-0.33
188.695	0.29	-0.57	-1.22	1.33	-0.17
188.696	0.29	-0.86	-1.08	1.34	0.01
188.697	0.29	-1.19	-0.94	1.3	0.19
188.698	0.29	-1.52	-0.81	1.19	0.34
188.699	0.29	-1.81	-0.7	1.01	0.45
188.7	0.29	-2.01	-0.62	0.75	0.51
188.701	0.29	-2.1	-0.57	0.41	0.51
188.702	0.3	-2.05	-0.54	-0.01	0.45
188.703	0.3	-1.84	-0.53	-0.5	0.32
188.704	0.3	-1.47	-0.54	-1.03	0.15
188.705	0.3	-0.95	-0.56	-1.58	-0.06
188.706	0.3	-0.3	-0.57	-2.13	-0.3
188.707	0.3	0.43	-0.57	-2.65	-0.54
188.708	0.3	1.2	-0.55	-3.12	-0.78
188.709	0.3	1.95	-0.52	-3.5	-0.98
188.71	0.3	2.62	-0.45	-3.78	-1.15
188.711	0.3	3.17	-0.36	-3.94	-1.26
188.712	0.3	3.55	-0.26	-3.98	-1.31
188.713	0.3	3.71	-0.14	-3.89	-1.29
188.714	0.3	3.65	-0.02	-3.69	-1.21
188.715	0.3	3.34	0.08	-3.38	-1.08
188.716	0.3	2.8	0.16	-2.99	-0.89
188.717	0.3	2.07	0.22	-2.55	-0.68
188.718	0.3	1.18	0.23	-2.08	-0.45
188.719	0.3	0.2	0.2	-1.61	-0.21
188.72	0.3	-0.82	0.12	-1.17	0.02
188.721	0.3	-1.8	0	-0.78	0.22
188.722	0.3	-2.68	-0.16	-0.46	0.38
188.723	0.3	-3.38	-0.34	-0.23	0.49
188.724	0.3	-3.86	-0.52	-0.08	0.56
188.725	0.3	-4.07	-0.7	-0.02	0.57
188.726	0.3	-4.01	-0.85	-0.04	0.54
188.727	0.31	-3.65	-0.95	-0.14	0.46
188.728	0.31	-3.03	-1	-0.28	0.34
188.729	0.31	-2.16	-0.99	-0.47	0.2
188.73	0.31	-1.12	-0.89	-0.66	0.04
188.731	0.31	0.04	-0.73	-0.86	-0.14
188.732	0.31	1.25	-0.5	-1.03	-0.32
188.733	0.31	2.44	-0.21	-1.18	-0.5
188.734	0.31	3.53	0.12	-1.28	-0.67
188.735	0.3	4.45	0.46	-1.34	-0.84
188.736	0.3	5.15	0.8	-1.36	-1.01
188.737	0.3	5.6	1.11	-1.34	-1.18
188.738	0.3	5.76	1.36	-1.29	-1.35
188.739	0.3	5.65	1.53	-1.21	-1.53
188.74	0.3	5.27	1.61	-1.13	-1.71
188.741	0.3	4.65	1.59	-1.04	-1.91
188.742	0.3	3.85	1.45	-0.96	-2.12
188.743	0.31	2.93	1.21	-0.89	-2.33
188.744	0.31	1.93	0.87	-0.84	-2.54
188.745	0.31	0.95	0.44	-0.79	-2.74
188.746	0.31	0.03	-0.04	-0.76	-2.92
188.747	0.31	-0.75	-0.57	-0.73	-3.07
188.748	0.31	-1.36	-1.09	-0.7	-3.17
188.749	0.32	-1.76	-1.6	-0.65	-3.21
188.75	0.32	-1.93	-2.05	-0.58	-3.18
188.751	0.32	-1.87	-2.43	-0.48	-3.08
188.752	0.32	-1.58	-2.71	-0.36	-2.9
188.753	0.32	-1.1	-2.87	-0.2	-2.64
188.754	0.32	-0.46	-2.92	-0.01	-2.32
188.755	0.32	0.29	-2.84	0.2	-1.93
188.756	0.32	1.09	-2.64	0.42	-1.5
188.757	0.32	1.9	-2.34	0.64	-1.05
188.758	0.31	2.66	-1.96	0.86	-0.6
188.759	0.31	3.32	-1.5	1.05	-0.17
188.76	0.31	3.86	-1.01	1.2	0.22
188.761	0.31	4.23	-0.49	1.32	0.54
188.762	0.31	4.43	0.01	1.38	0.79
188.763	0.31	4.45	0.48	1.39	0.93
188.764	0.31	4.3	0.9	1.35	0.97
188.765	0.31	4.01	1.24	1.26	0.9
188.766	0.31	3.6	1.51	1.13	0.74
188.767	0.31	3.1	1.69	0.98	0.48
188.768	0.31	2.56	1.77	0.81	0.14
188.769	0.31	2.01	1.76	0.64	-0.25
188.77	0.31	1.49	1.66	0.49	-0.68
188.771	0.31	1.04	1.48	0.35	-1.11
188.772	0.31	0.66	1.24	0.25	-1.52
188.773	0.31	0.39	0.93	0.19	-1.89
188.774	0.31	0.23	0.57	0.16	-2.2
188.775	0.31	0.17	0.17	0.17	-2.42
188.776	0.32	0.21	-0.25	0.21	-2.55
188.777	0.32	0.34	-0.69	0.27	-2.57
188.778	0.32	0.51	-1.13	0.34	-2.49
188.779	0.32	0.72	-1.58	0.41	-2.3
188.78	0.32	0.94	-2.01	0.48	-2.03
188.781	0.32	1.13	-2.43	0.53	-1.67
188.782	0.32	1.29	-2.82	0.57	-1.26
188.783	0.32	1.38	-3.17	0.57	-0.81
188.784	0.32	1.41	-3.49	0.56	-0.34
188.785	0.32	1.37	-3.76	0.53	0.13
188.786	0.32	1.26	-3.98	0.49	0.57
188.787	0.32	1.08	-4.13	0.44	0.96
188.788	0.32	0.86	-4.23	0.4	1.29
188.789	0.32	0.61	-4.25	0.37	1.55
188.79	0.33	0.35	-4.21	0.37	1.73
188.791	0.33	0.09	-4.11	0.39	1.82
188.792	0.33	-0.14	-3.94	0.44	1.82
188.793	0.33	-0.34	-3.73	0.51	1.74
188.794	0.33	-0.51	-3.48	0.61	1.59
188.795	0.33	-0.62	-3.2	0.72	1.37
188.796	0.33	-0.71	-2.91	0.84	1.11
188.797	0.34	-0.76	-2.62	0.95	0.81
188.798	0.34	-0.8	-2.36	1.03	0.49
188.799	0.34	-0.85	-2.14	1.08	0.17
188.8	0.35	-0.91	-1.96	1.09	-0.15
188.801	0.35	-1.01	-1.84	1.04	-0.44
188.802	0.35	-1.16	-1.79	0.95	-0.7
188.803	0.35	-1.37	-1.8	0.8	-0.93
188.804	0.35	-1.64	-1.88	0.6	-1.11
188.805	0.36	-1.95	-2	0.36	-1.25
188.806	0.36	-2.32	-2.17	0.1	-1.36
188.807	0.35	-2.7	-2.36	-0.18	-1.42
188.808	0.35	-3.07	-2.56	-0.46	-1.46
188.809	0.35	-3.41	-2.75	-0.73	-1.48
188.81	0.35	-3.68	-2.9	-0.97	-1.49
188.811	0.34	-3.85	-3.01	-1.18	-1.5
188.812	0.34	-3.89	-3.05	-1.35	-1.51
188.813	0.33	-3.78	-3.02	-1.49	-1.54
188.814	0.32	-3.51	-2.92	-1.58	-1.59
188.815	0.32	-3.07	-2.74	-1.65	-1.66
188.816	0.31	-2.47	-2.5	-1.7	-1.77
188.817	0.31	-1.74	-2.21	-1.74	-1.9
188.818	0.3	-0.89	-1.87	-1.79	-2.05
188.819	0.3	0.03	-1.52	-1.84	-2.22
188.82	0.3	0.98	-1.18	-1.91	-2.39
188.821	0.3	1.92	-0.86	-2.01	-2.57
188.822	0.3	2.78	-0.59	-2.14	-2.74
188.823	0.3	3.53	-0.39	-2.27	-2.89
188.824	0.31	4.13	-0.26	-2.42	-3
188.825	0.31	4.54	-0.22	-2.55	-3.06
188.826	0.32	4.76	-0.26	-2.66	-3.08
188.827	0.32	4.77	-0.38	-2.73	-3.04
188.828	0.32	4.58	-0.57	-2.74	-2.93
188.829	0.33	4.21	-0.81	-2.67	-2.75
188.83	0.33	3.7	-1.09	-2.51	-2.5
188.831	0.33	3.08	-1.37	-2.27	-2.19
188.832	0.33	2.39	-1.63	-1.93	-1.81
188.833	0.33	1.7	-1.85	-1.51	-1.37
188.834	0.33	1.03	-2	-1.01	-0.87
188.835	0.33	0.43	-2.08	-0.47	-0.33
188.836	0.32	-0.05	-2.06	0.09	0.24
188.837	0.32	-0.4	-1.94	0.65	0.83
188.838	0.32	-0.61	-1.73	1.18	1.43
188.839	0.32	-0.68	-1.43	1.64	2.02
188.84	0.31	-0.61	-1.05	2.01	2.6
188.841	0.31	-0.43	-0.62	2.28	3.14
188.842	0.31	-0.17	-0.16	2.42	3.63
188.843	0.31	0.14	0.32	2.44	4.05
188.844	0.31	0.46	0.78	2.34	4.39
188.845	0.31	0.75	1.2	2.12	4.63
188.846	0.32	0.98	1.56	1.82	4.77
188.847	0.32	1.14	1.86	1.45	4.8
188.848	0.32	1.19	2.08	1.04	4.71
188.849	0.32	1.14	2.21	0.62	4.49
188.85	0.32	1	2.26	0.23	4.15
188.851	0.32	0.76	2.25	-0.12	3.7
188.852	0.32	0.45	2.17	-0.39	3.15
188.853	0.32	0.11	2.06	-0.58	2.52
188.854	0.32	-0.25	1.92	-0.67	1.84
188.855	0.32	-0.58	1.79	-0.67	1.12
188.856	0.31	-0.87	1.67	-0.59	0.41
188.857	0.31	-1.08	1.58	-0.45	-0.27
188.858	0.31	-1.21	1.53	-0.26	-0.88
188.859	0.31	-1.23	1.53	-0.04	-1.39
188.86	0.3	-1.15	1.57	0.17	-1.76
188.861	0.3	-0.98	1.66	0.35	-1.99
188.862	0.3	-0.73	1.78	0.48	-2.05
188.863	0.3	-0.42	1.92	0.55	-1.94
188.864	0.3	-0.08	2.06	0.55	-1.64
188.865	0.31	0.27	2.17	0.47	-1.19
188.866	0.31	0.61	2.25	0.31	-0.59
188.867	0.31	0.9	2.27	0.1	0.12
188.868	0.31	1.14	2.22	-0.16	0.9
188.869	0.31	1.3	2.08	-0.44	1.73
188.87	0.32	1.39	1.86	-0.71	2.54
188.871	0.32	1.4	1.56	-0.97	3.31
188.872	0.32	1.35	1.18	-1.18	3.98
188.873	0.32	1.24	0.73	-1.33	4.51
188.874	0.32	1.09	0.23	-1.4	4.87
188.875	0.31	0.93	-0.28	-1.38	5.06
188.876	0.31	0.76	-0.8	-1.29	5.05
188.877	0.31	0.62	-1.3	-1.12	4.84
188.878	0.31	0.51	-1.74	-0.88	4.45
188.879	0.3	0.44	-2.11	-0.59	3.9
188.88	0.3	0.43	-2.38	-0.28	3.23
188.881	0.3	0.48	-2.56	0.04	2.46
188.882	0.3	0.58	-2.62	0.35	1.65
188.883	0.3	0.74	-2.56	0.62	0.84
188.884	0.3	0.93	-2.4	0.85	0.06
188.885	0.31	1.16	-2.14	1.01	-0.64
188.886	0.31	1.41	-1.79	1.1	-1.23
188.887	0.31	1.67	-1.38	1.12	-1.69
188.888	0.31	1.93	-0.93	1.07	-2
188.889	0.31	2.17	-0.46	0.95	-2.16
188.89	0.31	2.41	0	0.79	-2.19
188.891	0.31	2.62	0.43	0.58	-2.08
188.892	0.31	2.82	0.81	0.35	-1.88
188.893	0.31	2.99	1.13	0.11	-1.6
188.894	0.31	3.14	1.37	-0.13	-1.28
188.895	0.31	3.26	1.53	-0.36	-0.95
188.896	0.3	3.36	1.61	-0.57	-0.65
188.897	0.3	3.44	1.6	-0.75	-0.4
188.898	0.3	3.48	1.52	-0.9	-0.23
188.899	0.29	3.49	1.38	-1.03	-0.13
188.9	0.29	3.46	1.2	-1.12	-0.12
188.901	0.29	3.39	0.98	-1.18	-0.2
188.902	0.29	3.27	0.76	-1.22	-0.35
188.903	0.3	3.1	0.55	-1.23	-0.57
188.904	0.3	2.87	0.36	-1.22	-0.82
188.905	0.31	2.59	0.21	-1.18	-1.09
188.906	0.31	2.27	0.12	-1.12	-1.34
188.907	0.32	1.9	0.09	-1.03	-1.57
188.908	0.33	1.51	0.12	-0.91	-1.75
188.909	0.33	1.1	0.22	-0.75	-1.86
188.91	0.33	0.69	0.39	-0.56	-1.91
188.911	0.34	0.3	0.62	-0.33	-1.9
188.912	0.34	-0.06	0.91	-0.06	-1.83
188.913	0.34	-0.38	1.24	0.23	-1.72
188.914	0.34	-0.64	1.59	0.55	-1.58
188.915	0.33	-0.83	1.96	0.89	-1.44
188.916	0.33	-0.96	2.33	1.23	-1.33
